CustomerID,Monetary,NTransactions,TotItems,cat_0,cat_1,cat_2,UniqueItems,E-Sale
15518,1942.45,207,1273,1002,253,18,135,6.51
15520,343.5,18,314,300,14,0,18,3.94
15521,3000.2,185,1836,1690,103,43,116,5.54
15522,398.84,55,573,557,16,0,47,5.32
15523,412.01,10,132,68,63,1,10,3.06
15524,440.0,1,4,0,0,4,1,-0.0
15525,825.92,145,416,325,73,18,133,6.43
15526,148.44,4,24,10,0,14,4,1.45
15527,2429.78,159,992,718,194,80,127,6.13
15528,229.33,26,123,107,14,2,26,4.26
15529,3995.23,652,3496,3117,362,17,415,7.99
15530,1502.35,103,950,772,140,38,90,5.87
15531,2007.44,213,1105,839,238,28,196,7.01
15532,1580.93,249,521,244,233,44,205,7.19
15533,807.57,83,289,180,87,22,73,5.66
15535,536.4,71,143,73,44,26,55,5.35
15537,110.92,24,29,11,16,2,24,4.19
15539,538.46,41,410,358,52,0,41,5.11
15540,213.3,15,200,188,12,0,15,3.52
15541,85.13,29,49,36,13,0,29,4.25
15543,127.86,26,86,67,18,1,26,4.23
15544,3546.71,259,3109,2890,217,2,122,6.11
15545,292.72,80,163,127,29,7,78,5.77
15547,4954.84,680,4032,3491,467,74,441,7.96
15549,1693.26,109,698,470,183,45,104,6.26
15550,575.63,61,295,247,39,9,43,4.62
15551,436.06,29,218,159,42,17,29,4.26
15552,90.12,17,60,42,18,0,17,3.78
15553,437.23,51,451,402,44,5,51,5.03
15554,217.2,14,74,36,28,10,14,3.49
15555,4805.17,878,4439,4091,282,66,401,7.71
15556,279.77,31,236,221,12,3,31,4.32
15557,473.65,16,219,159,50,10,16,3.58
15561,800.59,27,267,172,73,22,27,4.17
15562,134.55,1,39,0,39,0,1,-0.0
15563,1400.44,113,1501,1385,100,16,88,5.71
15565,173.16,8,60,36,18,6,8,2.72
15567,186.01,7,223,216,6,1,7,1.63
15568,758.29,53,461,343,116,2,27,4.15
15569,1375.71,31,666,309,356,1,27,4.09
15570,4165.52,306,2067,1501,473,93,231,7.15
15571,650.43,55,264,187,72,5,47,4.92
15572,2552.86,205,1229,966,203,60,166,5.84
15573,607.45,91,363,300,52,11,88,5.73
15574,702.25,143,349,272,56,21,131,6.47
15576,940.67,43,404,210,183,11,43,5.01
15577,258.88,39,89,45,39,5,39,4.73
15578,127.1,13,52,35,16,1,13,3.27
15579,348.6,46,120,70,34,16,45,5.05
15581,1179.97,143,285,179,91,15,134,4.09
15582,682.91,44,453,320,131,2,39,4.78
15584,725.11,122,314,228,75,11,89,6.14
15585,455.3,31,320,272,46,2,31,4.51
15587,913.68,9,312,96,216,0,3,1.4
15589,478.53,29,243,194,43,6,28,4.23
15592,388.58,24,354,342,12,0,24,4.21
15593,199.8,5,60,36,24,0,5,1.89
15594,1771.78,103,983,777,192,14,85,5.86
15596,1406.59,77,561,362,168,31,51,4.88
15597,324.57,22,279,252,27,0,22,4.09
15598,240.68,14,160,130,28,2,14,3.36
15599,761.74,52,718,680,29,9,50,4.9
15601,6776.56,410,4983,4280,567,136,230,7.17
15602,1297.87,46,1137,1066,64,7,30,4.04
15603,48.48,2,96,96,0,0,2,0.86
15604,216.39,17,159,144,15,0,17,3.86
15605,1198.23,67,441,272,141,28,61,5.53
15606,2920.16,77,892,318,552,22,48,5.09
15607,104.76,13,202,200,0,2,13,2.37
15608,1093.68,60,714,606,94,14,59,5.32
15609,298.48,16,148,120,26,2,16,3.46
15610,112.46,6,66,60,6,0,6,2.52
15611,1591.45,43,504,331,124,49,23,3.88
15612,180.15,5,51,24,27,0,3,1.27
15615,10399.74,423,5508,4530,868,110,184,6.93
15618,776.85,44,453,392,57,4,38,4.77
15619,336.4,3,136,100,24,12,3,1.33
15620,1553.18,100,915,779,99,37,92,5.75
15621,1293.03,15,501,71,430,0,11,2.85
15622,3709.56,185,1674,1341,277,56,169,6.74
15623,301.03,19,125,84,33,8,19,3.89
15624,588.13,34,357,266,86,5,26,4.12
15625,1534.26,64,1188,1136,52,0,44,5.16
15626,675.8,49,766,734,28,4,49,4.99
15628,2870.24,155,1894,1580,288,26,85,5.59
15630,1186.35,60,800,723,61,16,57,4.98
15632,3285.31,167,2109,1751,332,26,107,5.92
15634,243.55,15,99,66,31,2,15,3.63
15636,724.76,25,284,168,100,16,20,3.86
15637,223.36,15,128,96,32,0,15,3.55
15639,425.32,25,323,281,16,26,25,3.7
15640,12515.66,475,6607,5044,1351,212,240,7.16
15641,1887.2,119,1562,1382,172,8,102,6.2
15643,664.0,33,246,162,65,19,31,4.13
15644,813.0,226,557,464,84,9,166,6.84
15645,612.01,50,256,137,113,6,50,5.17
15646,447.64,35,394,312,77,5,35,4.36
15648,657.35,24,221,118,91,12,23,4.21
15649,816.0,2,192,0,192,0,1,-0.0
15651,646.3,32,479,395,84,0,27,4.28
15652,337.74,21,208,164,35,9,21,3.92
15653,877.44,6,1200,1200,0,0,4,1.96
15654,907.53,20,474,333,141,0,14,3.67
15655,560.67,34,324,281,33,10,34,4.51
15656,748.5,47,343,248,76,19,46,5.0
15657,30.0,1,24,24,0,0,1,-0.0
15658,1024.1,48,242,72,127,43,40,4.84
15659,306.45,11,111,84,3,24,11,3.13
15660,1600.86,90,1050,890,150,10,55,5.09
15661,309.8,5,236,236,0,0,4,1.52
15663,138.14,9,106,96,10,0,9,2.71
15664,386.43,17,157,132,19,6,17,3.65
15665,2242.01,115,1666,1503,155,8,92,5.97
15667,301.32,13,240,204,36,0,13,3.28
15668,76.32,1,72,72,0,0,1,-0.0
15669,684.34,33,342,274,60,8,31,4.52
15670,173.05,12,91,68,21,2,12,3.15
15671,2627.13,76,1697,1260,431,6,51,5.14
15673,2881.02,132,1514,1174,273,67,107,6.11
15674,2446.6,114,1275,1041,213,21,88,3.86
15675,323.69,21,527,498,26,3,20,3.23
15676,3420.76,201,2251,1919,280,52,190,6.8
15677,657.23,33,319,238,75,6,33,4.48
15678,352.7,12,184,166,18,0,12,3.49
15679,781.28,110,1170,1141,28,1,98,5.92
15680,1333.68,78,952,814,131,7,61,5.35
15681,1426.16,53,816,644,164,8,32,4.57
15683,193.75,10,131,118,13,0,10,3.1
15687,2993.1,166,1310,940,307,63,119,6.09
15689,254.1,9,84,42,40,2,8,2.41
15690,239.76,19,408,408,0,0,19,3.99
15691,136.8,2,72,36,36,0,2,0.91
15692,191.04,12,138,114,24,0,12,3.31
15694,6479.4,78,1677,514,960,203,42,4.61
15695,409.98,22,212,156,53,3,22,4.13
15696,2736.46,163,1028,588,397,43,140,6.52
15699,309.65,18,113,66,38,9,18,3.56
15700,696.68,85,357,293,53,11,85,6.01
15701,1542.14,223,923,736,153,34,193,6.81
15703,211.5,5,66,24,42,0,5,2.12
15704,2293.62,115,1028,699,278,51,79,5.64
15705,143.1,6,62,48,6,8,6,2.4
15706,1060.56,55,321,172,100,49,50,5.22
15707,945.58,194,605,481,112,12,126,6.38
15708,3364.24,260,1267,646,549,72,124,6.28
15709,133.25,6,121,114,7,0,6,2.11
15712,1072.36,53,486,348,124,14,41,5.04
15713,356.7,19,150,84,56,10,18,3.71
15714,330.88,34,187,151,28,8,34,4.51
15716,1118.81,111,744,614,127,3,101,6.29
15717,150.3,7,70,36,34,0,7,2.61
15719,5045.61,928,2725,2329,341,55,299,7.56
15720,598.73,128,281,211,53,17,128,6.5
15721,507.08,80,409,359,49,1,80,5.97
15722,2222.56,65,1026,928,70,28,45,4.92
15723,203.1,37,87,61,20,6,37,4.85
15724,218.25,11,73,42,31,0,11,3.28
15725,415.25,32,221,152,65,4,32,4.7
15727,5178.96,295,3065,2621,405,39,213,6.33
15729,85.0,5,28,12,16,0,5,2.2
15730,1120.88,70,689,561,109,19,68,5.53
15732,294.12,14,215,195,20,0,13,3.43
15733,162.3,10,62,36,20,6,10,3.0
15734,1339.45,26,346,91,219,36,25,4.29
15737,1190.12,70,598,466,107,25,59,5.22
15738,4812.42,172,2982,2478,502,2,46,4.85
15739,449.12,8,472,456,16,0,8,2.48
15740,154.88,9,152,120,32,0,9,2.79
15743,784.46,84,216,104,85,27,59,5.42
15744,34.8,3,120,120,0,0,3,1.58
15745,1094.59,62,421,276,128,17,57,5.41
15746,196.88,28,178,160,18,0,28,4.54
15747,974.04,86,480,446,22,12,52,5.42
15748,149.31,19,51,31,19,1,19,3.93
15749,44534.3,10,18028,11528,6500,0,5,2.12
15750,2465.48,288,1786,1571,192,23,214,7.07
15752,2637.38,397,1978,1844,133,1,236,7.38
15753,79.2,1,144,144,0,0,1,-0.0
15754,458.57,28,199,134,65,0,24,4.35
15755,2364.25,141,1427,1198,201,28,127,6.33
15756,532.96,190,242,182,51,9,160,6.9
15757,714.42,45,491,410,78,3,43,4.95
15758,205.25,9,47,0,47,0,9,3.14
15759,253.04,7,60,24,16,20,5,1.25
15762,583.75,37,251,164,77,10,37,4.7
15763,1086.92,61,271,126,101,44,58,5.44
15764,3279.97,180,2050,1768,240,42,150,6.55
15766,315.06,11,170,94,72,4,11,2.77
15768,621.83,27,244,199,39,6,23,2.49
15769,56252.72,130,29672,27500,2172,0,26,4.19
15773,635.68,10,311,155,156,0,10,2.95
15774,270.8,25,87,50,29,8,25,4.33
15775,104.9,7,68,60,6,2,7,2.25
15776,241.62,18,138,114,17,7,18,3.61
15777,1047.11,21,378,79,281,18,18,3.57
15780,475.28,29,220,144,68,8,26,4.08
15781,345.46,20,180,150,21,9,20,3.69
15782,2614.74,43,864,426,388,50,34,4.71
15783,246.3,14,212,182,26,4,14,3.44
15785,2328.97,83,1612,1457,101,54,58,4.44
15786,4932.2,266,3364,2938,357,69,257,7.33
15787,948.05,193,540,429,92,19,156,6.61
15789,351.3,25,438,432,6,0,25,4.44
15790,220.85,34,114,86,21,7,34,4.67
15791,1612.69,75,731,528,179,24,66,5.64
15793,965.61,12,553,456,96,1,6,2.18
15795,610.01,42,581,556,16,9,42,4.3
15796,2711.56,130,861,393,396,72,70,5.35
15797,2207.4,8,873,344,528,1,8,2.52
15799,884.14,95,955,862,78,15,94,5.75
15800,699.08,117,335,256,67,12,116,6.32
15801,1063.95,64,570,446,117,7,61,5.51
15802,451.42,1,1,0,0,1,1,-0.0
15803,415.82,8,290,260,30,0,8,2.71
15804,4206.39,262,2565,2142,366,57,170,6.29
15805,5528.48,299,3387,2699,635,53,220,7.07
15806,784.58,31,602,522,80,0,24,3.94
15807,903.9,48,430,336,82,12,48,5.21
15808,3734.97,191,1343,783,497,63,142,6.6
15809,515.77,35,301,220,60,21,31,4.23
15810,1391.98,89,861,801,55,5,66,5.25
15811,2218.62,133,1071,753,287,31,117,6.3
15812,1801.14,41,922,554,360,8,36,4.33
15813,1303.91,40,603,390,176,37,40,4.76
15814,1945.33,72,1271,1044,193,34,63,5.14
15815,2100.6,49,1856,1660,186,10,33,3.91
15819,1905.45,123,1357,1208,141,8,96,6.01
15820,206.98,17,128,113,15,0,17,3.92
15821,570.96,62,202,131,53,18,57,5.33
15822,885.47,33,375,290,44,41,28,4.4
15823,15.0,1,1,0,0,1,1,-0.0
15825,532.94,20,220,196,20,4,20,1.89
15826,1654.31,68,963,756,191,16,64,5.42
15827,1836.09,115,882,648,196,38,72,5.26
15829,636.14,51,996,982,12,2,44,4.66
15830,576.0,39,415,345,56,14,39,4.68
15831,801.76,65,1105,1068,33,4,63,4.74
15832,836.79,54,465,354,109,2,54,5.52
15834,2233.75,258,965,722,194,49,242,6.66
15835,954.09,50,439,372,55,12,47,5.08
15836,137.37,10,26,14,5,7,10,2.98
15837,391.98,24,189,138,41,10,24,4.12
15838,33643.08,167,18368,16310,2058,0,54,5.3
15839,1048.49,62,675,558,117,0,56,5.42
15840,355.56,27,396,370,24,2,26,3.85
15841,1224.06,47,942,806,136,0,36,4.68
15843,118.95,8,27,6,18,3,8,2.71
15844,130.74,11,134,132,0,2,11,2.43
15845,3711.77,138,1926,1492,389,45,97,6.12
15847,389.27,22,449,396,48,5,22,3.87
15850,238.85,88,302,283,18,1,87,5.96
15852,160.71,22,48,25,19,4,22,3.7
15853,110.8,29,135,122,13,0,29,4.46
15854,2974.65,138,939,405,528,6,105,5.44
15855,712.24,79,470,419,51,0,59,5.51
15856,16387.57,621,11005,8881,2090,34,295,7.29
15857,297.0,14,308,276,32,0,14,3.65
15858,1438.85,184,1167,1020,126,21,145,6.22
15860,977.21,137,440,316,108,16,105,6.1
15861,3165.36,534,2544,2370,166,8,339,7.24
15862,832.88,147,585,465,109,11,142,6.63
15863,68.84,18,19,10,6,3,18,3.72
15864,1936.32,20,1192,996,184,12,16,3.67
15865,895.13,40,368,285,48,35,37,4.46
15866,230.53,43,126,97,24,5,43,4.96
15867,3812.64,459,2054,1638,250,166,302,7.07
15869,149.64,13,175,160,15,0,13,3.4
15870,354.09,68,335,305,28,2,68,5.59
15872,360.93,102,212,170,36,6,101,6.22
15874,4405.88,118,2534,2013,461,60,110,4.33
15877,493.28,124,371,328,34,9,122,6.35
15880,343.28,95,211,175,33,3,95,6.15
15881,501.39,29,260,219,39,2,26,4.36
15882,516.36,23,276,242,34,0,23,4.18
15883,396.48,49,223,170,49,4,42,4.77
15885,379.35,18,111,56,45,10,18,3.75
15886,181.09,12,147,125,21,1,12,3.09
15888,168.31,12,76,69,1,6,11,2.72
15889,446.87,82,215,161,46,8,79,5.77
15891,524.52,60,442,383,52,7,60,5.25
15894,263.55,35,168,127,40,1,35,4.65
15895,179.17,11,94,55,39,0,11,3.11
15897,222.05,21,261,246,15,0,17,3.8
15898,1388.88,81,570,312,228,30,70,5.51
15899,56.25,4,39,38,0,1,4,1.12
15900,351.11,44,221,148,73,0,44,5.13
15901,363.88,111,384,349,29,6,102,5.98
15903,5126.76,74,2410,1608,772,30,46,4.72
15904,164.68,30,84,66,15,3,30,4.21
15906,1567.69,148,544,289,222,33,113,6.33
15907,967.45,202,509,357,137,15,175,6.82
15909,191.94,7,98,48,50,0,7,2.67
15910,1232.18,258,1015,902,105,8,215,7.25
15912,264.62,19,185,154,30,1,19,3.74
15916,1528.09,146,757,577,138,42,124,6.18
15917,123.1,12,42,26,11,5,12,3.05
15918,334.23,39,153,76,77,0,33,4.82
15919,639.89,110,545,485,55,5,103,6.31
15920,167.5,60,99,77,21,1,53,5.23
15921,336.03,24,166,135,21,10,24,4.05
15922,369.5,11,138,80,54,4,11,3.13
15923,127.08,21,122,114,6,2,21,3.89
15925,207.15,12,93,60,30,3,12,3.04
15930,426.63,21,139,70,65,4,21,4.2
15932,2495.87,115,2325,2035,276,14,93,5.87
15933,1107.46,74,885,769,113,3,63,5.35
15935,416.86,12,115,108,4,3,12,0.46
15937,145.35,7,73,64,9,0,7,2.67
15938,404.58,18,240,194,44,2,13,3.41
15939,6115.01,76,4728,3940,782,6,28,4.37
15940,35.8,1,4,0,0,4,1,-0.0
15942,337.44,14,232,198,30,4,14,3.18
15944,325.1,6,50,0,34,16,6,2.37
15945,181.0,2,52,16,36,0,2,0.62
15947,1708.24,29,898,804,68,26,29,4.37
15948,955.24,60,567,437,130,0,51,5.28
15949,364.72,19,284,244,40,0,12,3.11
15950,1765.51,96,729,542,170,17,86,6.06
15951,708.22,41,313,219,83,11,36,4.71
15952,806.57,84,399,276,114,9,65,5.5
15953,1659.38,97,892,566,308,18,63,5.44
15955,4416.26,183,2135,1730,373,32,137,6.62
15957,428.89,40,211,161,47,3,40,4.97
15958,104.35,7,33,7,24,2,7,2.42
15963,470.76,28,298,274,20,4,26,4.27
15965,845.64,99,453,327,121,5,88,5.98
15967,418.83,74,211,159,47,5,73,5.76
15969,666.1,20,124,46,44,34,20,3.98
15970,314.1,11,116,68,48,0,11,3.32
15971,4199.85,35,1717,1270,447,0,10,3.06
15973,307.82,4,106,84,4,18,4,1.46
15974,3442.15,176,2262,1847,379,36,141,6.52
15975,371.01,24,243,200,43,0,24,4.3
15976,430.94,96,277,238,34,5,83,6.05
15977,1054.73,64,1016,946,55,15,48,4.91
15978,1098.78,49,888,790,90,8,49,5.02
15980,2398.86,43,1560,1286,274,0,40,5.06
15981,3408.48,97,1866,1636,230,0,53,5.2
15983,1475.02,109,892,688,196,8,82,5.91
15984,2837.67,240,1843,1551,275,17,217,7.07
15985,1142.42,37,1086,1012,68,6,29,4.2
15986,168.12,14,268,268,0,0,14,3.52
15987,1451.28,120,1556,1439,63,54,110,6.14
15988,158.03,26,181,168,10,3,26,4.01
15990,792.11,52,443,383,50,10,52,5.21
15992,41.99,3,17,16,0,1,3,0.87
15993,2797.57,523,2051,1843,159,49,335,7.62
15994,427.07,31,177,126,49,2,31,4.52
15996,1060.68,126,384,216,139,29,103,6.15
15998,3089.97,499,2041,1712,262,67,370,7.8
16000,12393.7,9,5110,3100,1860,150,9,2.62
16003,2735.37,103,1185,902,229,54,82,4.54
16005,615.39,196,300,220,67,13,173,6.94
16006,101.4,8,84,72,12,0,8,2.6
16007,1701.94,373,1393,1218,162,13,221,7.2
16008,478.78,33,323,302,17,4,29,4.57
16009,992.71,79,378,238,107,33,68,5.32
16010,407.5,74,210,140,70,0,62,5.48
16011,3362.71,208,2042,1643,393,6,99,6.19
16012,1415.29,90,799,637,136,26,87,5.73
16013,37130.6,138,15536,6346,8902,288,30,4.08
16014,647.38,136,264,163,91,10,122,6.63
16015,705.39,176,909,878,29,2,146,6.62
16016,1508.76,214,620,406,186,28,156,6.77
16017,211.88,26,102,89,10,3,26,4.05
16018,408.9,28,190,131,52,7,26,4.33
16019,3786.24,160,1733,1268,348,117,133,6.24
16020,851.01,46,487,368,115,4,42,5.04
16022,628.28,68,261,178,75,8,68,5.67
16023,719.81,101,358,259,82,17,90,5.9
16024,251.24,62,398,387,11,0,61,5.42
16025,439.66,28,338,304,32,2,28,4.43
16026,236.09,30,243,240,3,0,30,4.72
16027,934.62,16,1147,1128,13,6,11,1.46
16029,72882.09,240,40207,32570,7529,108,43,5.0
16030,331.24,28,283,251,31,1,28,4.34
16031,548.94,96,423,377,37,9,91,5.63
16033,8816.4,1120,3539,2306,1025,208,538,8.27
16034,437.7,22,242,192,50,0,18,3.66
16036,758.92,55,716,688,27,1,55,5.21
16037,855.02,39,428,300,120,8,37,4.26
16038,471.78,26,244,178,62,4,24,4.03
16040,1313.55,65,684,516,144,24,57,5.26
16041,3166.4,6,1584,1404,148,32,6,2.0
16042,1197.27,70,755,640,111,4,68,5.51
16043,773.99,39,503,413,84,6,30,3.8
16045,1340.7,83,897,737,138,22,71,5.39
16048,256.44,8,144,144,0,0,8,2.89
16049,1111.79,279,793,677,104,12,248,7.48
16050,137.9,10,278,264,12,2,10,2.41
16052,362.06,34,282,249,29,4,34,4.45
16053,1511.95,83,1793,1710,67,16,81,5.36
16054,783.9,70,380,284,79,17,70,5.75
16055,134.8,8,22,0,18,4,8,2.62
16056,664.85,66,347,269,65,13,66,5.6
16057,2263.12,121,863,543,289,31,109,6.32
16059,1459.86,175,643,426,201,16,126,6.57
16062,1153.62,64,800,644,128,28,50,4.58
16063,335.32,23,262,226,36,0,23,4.14
16065,372.09,71,231,182,48,1,71,5.82
16066,1521.87,100,936,755,155,26,77,5.54
16070,852.15,33,457,314,143,0,32,4.61
16071,326.24,21,180,154,23,3,21,3.96
16072,584.32,23,140,78,21,41,23,4.23
16073,122.4,1,48,0,48,0,1,-0.0
16076,2234.73,128,1435,1235,187,13,71,5.22
16078,79.2,1,16,0,16,0,1,-0.0
16079,1352.0,21,864,568,290,6,18,3.44
16080,217.16,10,128,122,6,0,10,3.09
16081,2806.9,221,1477,1091,356,30,175,6.82
16083,1317.62,31,908,796,112,0,31,4.68
16084,436.18,38,216,163,49,4,38,4.74
16085,981.51,166,636,530,93,13,123,6.28
16086,1121.39,39,511,442,52,17,24,4.14
16091,315.06,18,154,128,26,0,16,3.53
16092,817.86,51,628,582,40,6,37,4.65
16093,17.0,1,20,20,0,0,1,-0.0
16094,1078.23,63,647,548,77,22,48,4.74
16096,320.62,12,155,140,6,9,12,1.32
16097,185.05,10,87,72,8,7,10,2.71
16098,2005.63,66,613,377,192,44,34,4.64
16099,731.9,39,434,414,20,0,29,4.55
16101,1290.7,76,757,644,108,5,76,5.9
16102,1842.14,57,942,702,226,14,41,4.68
16103,1429.64,48,558,378,74,106,30,3.84
16104,302.36,28,123,85,34,4,28,4.33
16105,336.96,13,330,330,0,0,13,3.49
16106,108.38,6,74,74,0,0,6,2.53
16107,3204.16,31,1176,708,448,20,16,3.44
16108,842.5,48,615,539,74,2,48,5.24
16109,611.88,18,612,528,72,12,18,3.22
16110,1337.48,334,733,553,171,9,283,7.66
16112,195.74,16,574,574,0,0,15,3.64
16113,161.38,30,176,154,21,1,30,4.22
16114,135.75,8,43,6,37,0,8,2.94
16115,1667.97,277,1001,819,166,16,169,6.7
16116,612.78,34,248,154,78,16,34,4.58
16117,232.21,30,130,106,20,4,30,4.45
16119,423.36,16,240,188,52,0,14,3.45
16120,1309.14,28,878,792,86,0,26,4.44
16121,867.11,184,586,485,97,4,170,6.98
16122,684.42,38,1128,1088,40,0,26,3.91
16123,307.78,16,170,144,20,6,16,3.47
16124,249.0,11,48,20,20,8,11,3.04
16125,289.35,13,124,69,53,2,13,3.44
16126,6287.77,117,2125,1060,1005,60,57,5.32
16127,656.25,40,323,240,83,0,40,5.02
16128,1880.22,89,988,750,233,5,76,5.92
16131,3506.54,78,1802,1412,328,62,55,4.97
16133,14589.04,338,8887,7085,1664,138,219,6.6
16134,618.09,35,371,283,84,4,34,4.84
16135,517.55,21,209,160,30,19,21,3.87
16136,709.38,37,440,342,82,16,35,4.62
16139,635.41,31,330,249,81,0,25,4.01
16140,725.18,35,730,692,36,2,32,4.52
16141,620.4,30,238,156,62,20,30,4.52
16142,535.34,37,422,396,10,16,37,4.44
16143,2424.94,117,919,561,345,13,75,5.05
16144,175.2,1,16,0,0,16,1,-0.0
16145,3799.49,224,3123,2710,385,28,134,6.3
16146,734.13,29,427,324,103,0,26,4.48
16147,375.0,22,246,214,20,12,22,3.8
16148,76.32,1,72,72,0,0,1,-0.0
16149,280.52,18,308,300,8,0,18,3.94
16150,2053.02,117,1047,830,193,24,91,5.95
16152,1829.04,29,642,336,258,48,29,4.44
16153,1824.23,89,1073,898,167,8,78,5.81
16156,3122.04,127,1308,822,454,32,108,6.28
16157,656.69,18,347,280,61,6,12,3.19
16159,348.2,14,236,216,20,0,14,3.58
16160,1025.44,20,1162,1132,24,6,20,3.59
16161,5530.56,467,2596,2143,372,81,285,7.27
16162,37.4,2,4,0,2,2,2,0.9
16163,856.6,6,192,12,156,24,5,2.16
16164,822.48,33,433,269,162,2,27,4.07
16168,3787.6,98,1892,1448,440,4,57,5.37
16169,1822.97,85,1325,1116,200,9,71,5.69
16170,1885.05,125,1770,1613,152,5,106,5.81
16171,73.2,3,24,12,12,0,3,1.51
16172,1140.21,69,787,714,71,2,52,4.9
16173,1418.32,84,575,374,180,21,70,5.58
16174,1009.55,23,651,608,20,23,19,3.61
16175,1037.59,58,533,434,85,14,45,4.8
16177,331.95,15,95,60,17,18,15,3.59
16178,197.9,8,94,80,10,4,8,2.44
16179,215.83,11,99,80,16,3,11,2.91
16180,10254.18,162,5867,5663,191,13,90,5.81
16181,305.54,11,152,90,62,0,11,3.1
16182,6617.65,28,3791,3784,4,3,17,3.82
16183,338.71,15,113,56,57,0,15,3.71
16184,1158.79,45,561,476,56,29,26,4.1
16185,529.41,31,260,202,52,6,31,4.53
16186,4006.94,218,3020,2744,270,6,87,5.79
16187,6911.44,295,5048,4646,378,24,160,6.54
16188,981.86,67,782,676,101,5,65,5.38
16189,215.48,11,134,132,0,2,9,2.43
16190,215.08,6,88,64,21,3,6,1.53
16191,5180.52,134,3351,2787,540,24,65,5.4
16193,314.45,19,219,194,23,2,19,3.81
16198,400.68,14,128,52,64,12,14,3.49
16200,1080.62,162,523,400,100,23,149,6.67
16201,1863.47,111,1286,1246,34,6,74,5.75
16202,365.27,18,191,156,22,13,18,3.56
16203,592.9,35,262,160,102,0,27,4.56
16204,405.71,45,231,174,57,0,45,5.19
16205,761.38,93,517,441,74,2,73,5.73
16206,537.06,62,272,187,81,4,52,5.31
16207,394.38,19,140,100,34,6,19,3.59
16208,664.26,65,333,254,67,12,61,5.17
16209,2247.62,45,1178,750,426,2,36,4.71
16210,21086.3,123,7559,2404,5092,63,74,5.13
16211,547.02,23,154,78,56,20,23,4.11
16212,690.34,41,244,126,103,15,40,5.03
16213,159.0,6,48,36,6,6,6,2.0
16214,1062.75,44,420,267,119,34,36,4.35
16215,242.35,14,104,88,10,6,14,3.36
16216,914.93,37,254,144,94,16,37,3.39
16217,304.25,15,91,48,41,2,13,3.5
16218,3084.68,84,2088,2032,32,24,56,5.3
16221,864.86,94,717,620,85,12,90,5.96
16222,846.72,120,365,262,86,17,120,6.45
16224,1295.3,96,1116,1013,84,19,90,5.76
16225,1096.32,131,493,332,159,2,109,6.32
16226,255.12,8,192,156,36,0,6,2.17
16227,314.22,6,90,48,42,0,6,2.12
16229,1010.6,47,318,191,109,18,46,5.21
16230,542.03,35,365,316,47,2,32,4.49
16232,990.88,37,550,442,108,0,24,3.83
16233,536.68,22,174,94,66,14,22,4.04
16235,867.31,46,330,238,65,27,42,4.88
16236,432.2,20,184,142,40,2,20,4.05
16239,414.2,19,228,204,20,4,18,3.65
16240,3718.8,135,1641,1275,285,81,126,5.59
16241,2607.87,652,1453,1121,299,33,347,7.58
16242,3603.21,285,1982,1742,200,40,184,6.83
16243,409.1,51,110,68,31,11,49,4.54
16244,1522.75,91,855,658,191,6,88,6.14
16245,1413.66,90,1014,876,128,10,80,5.55
16247,114.56,16,182,173,6,3,16,3.2
16248,152.94,7,78,72,6,0,7,2.74
16249,1800.07,69,950,751,163,36,67,5.53
16250,389.44,24,208,160,46,2,22,3.88
16253,3683.86,123,3233,2958,273,2,114,6.3
16255,2619.91,269,1767,1486,255,26,146,6.29
16256,752.43,13,581,432,149,0,13,3.26
16257,46.95,2,2,0,0,2,2,1.0
16258,5203.51,135,2994,2211,749,34,111,6.26
16260,1035.45,18,311,160,107,44,18,3.83
16261,746.83,115,306,183,110,13,98,5.99
16265,5447.0,258,2646,2056,483,107,164,6.44
16266,861.89,60,398,326,46,26,44,4.83
16268,667.65,45,533,489,32,12,45,3.93
16270,1141.24,54,688,620,47,21,54,5.04
16271,1429.24,127,1038,939,95,4,89,5.94
16272,411.7,25,224,223,1,0,25,4.53
16274,357.95,65,155,117,26,12,64,5.24
16275,559.87,33,336,280,32,24,33,4.42
16276,810.6,6,420,396,24,0,6,2.41
16278,566.38,23,114,56,41,17,23,3.12
16279,1509.58,106,1054,935,113,6,102,6.26
16281,2062.06,17,934,490,444,0,17,3.96
16282,168.3,11,114,86,27,1,11,3.02
16283,1570.81,165,1236,1072,140,24,117,6.01
16284,823.97,97,544,467,74,3,87,5.97
16287,142.5,8,298,292,6,0,8,2.42
16292,302.25,17,191,168,21,2,17,3.62
16293,2248.99,118,982,708,241,33,102,6.1
16295,1328.55,79,841,708,98,35,70,5.41
16297,301.9,20,206,178,24,4,20,3.87
16298,598.2,27,198,124,52,22,22,3.83
16302,233.22,11,158,140,18,0,11,3.21
16303,5360.63,162,2659,1990,659,10,119,6.42
16305,361.22,22,256,254,2,0,22,4.28
16306,632.27,41,487,438,49,0,36,4.6
16308,2560.0,4,8000,8000,0,0,1,-0.0
16309,706.57,42,467,374,89,4,39,4.67
16311,616.26,37,394,340,51,3,35,4.58
16313,274.15,16,165,128,33,4,16,3.63
16315,226.37,14,75,49,19,7,14,3.39
16316,2938.91,151,1484,1223,196,65,120,5.2
16317,1341.65,69,890,741,131,18,64,5.35
16318,328.15,19,199,162,37,0,19,3.97
16319,404.4,3,72,0,72,0,3,1.58
16320,1038.46,56,732,628,94,10,56,5.23
16321,373.65,12,135,48,84,3,7,2.67
