CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanItems,UniqueItems,PrefItem,MaxSale,MeanSale,MeanItemSale,E-Qta,E-Sale,WeekDayPref,WeekMonthPref,MainCountry,PReturn
12652,9,1,919.98,505,505,505,48,21110,919.98,919.98,4.27,5.32,4.97,3,1,France,0.0
12653,149,2,2209.85,919,633,459,37,21294,1430.75,1104.93,3.11,4.99,4.44,2,2,Israel,0.0
12654,11,5,601.98,264,77,52,31,22556,171.23,120.4,4.72,4.71,3.57,2,3,Germany,0.0
12656,18,5,4051.17,1723,607,344,89,21936,1161.07,810.23,5.03,5.44,5.63,1,3,France,0.75
12657,12,4,1643.18,1044,390,261,35,22959,618.44,410.8,4.43,3.19,4.15,1,4,France,37.36
12658,19,1,686.05,320,320,320,36,22075,686.05,686.05,4.35,4.76,4.66,0,3,Germany,0.0
12659,60,1,91.68,105,105,105,5,22944,91.68,91.68,5.7,1.28,1.4,1,2,France,0.0
12660,12,1,245.1,127,127,127,13,22492,245.1,245.1,4.39,3.27,3.09,0,4,France,0.0
12662,23,11,3849.78,2058,297,187,129,20719,521.62,349.98,4.36,6.59,5.49,1,2,Germany,0.87
12664,0,9,4881.88,1203,218,133,10,84997D,890.0,542.43,9.26,1.97,1.28,2,2,Finland,0.08
12665,325,1,63.0,37,37,37,3,21232,63.0,63.0,9.62,1.07,0.66,2,3,Germany,2.7
12667,0,1,620.13,395,395,395,33,20984,620.13,620.13,4.47,4.7,3.83,5,2,Finland,0.0
12668,12,4,3807.15,1634,522,408,115,21232,1444.8,951.79,4.27,6.29,6.05,2,4,Germany,2.39
12669,3,3,2744.03,1115,848,371,98,21829,1136.3,914.68,53.13,6.35,1.72,1,2,France,0.0
12670,11,5,2996.05,1397,333,279,58,23084,696.12,599.21,3.79,5.48,4.67,1,3,France,0.43
12672,330,1,225.9,78,78,78,10,22668,225.9,225.9,3.42,3.12,3.03,4,2,France,0.0
12673,242,2,610.52,351,180,175,42,16235,389.62,305.26,3.57,5.0,4.79,0,2,Germany,0.0
12674,92,4,1970.6,1133,346,283,52,23076,586.74,492.65,3.29,5.14,4.43,1,2,France,2.56
12676,25,6,1331.39,670,250,111,33,22435,509.5,221.9,4.64,4.81,1.87,3,2,Sweden,0.0
12678,43,12,17628.46,10923,5205,910,105,23084,8895.76,1469.04,15.45,5.95,2.98,2,3,France,0.22
12679,0,4,1113.02,554,333,138,43,21232,794.06,278.26,4.9,4.16,4.13,2,2,France,3.61
12680,31,4,880.81,444,230,111,33,22099,311.78,220.2,3.74,4.73,3.85,1,2,France,0.0
12681,15,22,13787.54,7536,635,342,267,21731,1238.06,626.71,3.82,7.26,6.39,3,2,France,0.24
12682,2,31,12288.22,5575,426,179,209,23084,835.11,396.39,4.25,6.61,5.75,2,2,France,0.0
12683,5,15,8476.57,4987,721,332,177,22435,1130.95,565.1,4.28,6.8,5.93,3,2,France,0.48
12684,25,7,2283.63,1985,460,283,61,22492,489.1,326.23,3.55,5.17,4.09,2,2,France,0.0
12685,29,6,2863.08,1523,649,253,117,23231,1057.18,477.18,3.75,6.59,5.58,3,2,France,0.0
12686,638,1,89.14,107,107,107,7,21786,89.14,89.14,4.39,2.54,1.25,4,2,France,0.0
12688,114,1,4873.81,3028,3028,3028,171,20719,4873.81,4873.81,8.73,6.88,5.94,3,3,Israel,0.0
12689,26,2,1247.61,628,347,314,57,21731,736.58,623.81,3.87,5.59,5.01,2,2,France,0.0
12690,206,1,389.01,106,106,106,16,21731,389.01,389.01,6.64,3.73,3.58,2,3,France,0.0
12691,0,6,1035.8,394,99,65,21,21731,303.1,172.63,4.42,3.54,2.68,3,3,France,0.0
12693,5,4,855.91,255,89,63,35,22961,239.85,213.98,4.8,4.9,4.01,2,2,Germany,1.96
12694,71,2,869.67,509,323,254,32,22492,439.5,434.84,4.01,4.65,3.66,2,3,France,0.0
12695,108,4,582.1,220,139,55,23,22091,244.65,145.52,4.07,4.05,3.9,4,2,France,0.0
12697,29,3,957.59,508,197,169,37,22944,390.5,319.2,4.24,4.81,2.98,4,3,Sweden,1.77
12700,127,4,4939.99,2967,890,741,193,22299,1476.19,1235.0,3.95,7.24,6.67,2,1,France,0.13
12701,36,2,797.71,678,432,339,50,21829,460.63,398.86,3.78,5.32,4.43,3,2,Germany,0.0
12702,20,1,219.0,53,53,53,12,23439,219.0,219.0,5.99,3.39,3.32,6,3,Germany,0.0
12703,71,1,283.55,164,164,164,21,22759,283.55,283.55,3.9,4.25,3.69,3,5,Germany,0.0
12704,23,8,2340.84,1006,170,125,64,23084,561.28,292.6,5.67,5.11,3.67,3,3,Finland,0.3
12705,16,9,6868.29,3997,863,444,228,22467,1321.25,763.14,4.13,7.4,6.77,3,3,Germany,0.3
12707,292,1,603.42,256,256,256,33,22024,603.42,603.42,4.17,4.9,4.49,0,3,France,0.0
12708,60,10,2712.91,1307,191,130,86,22326,403.83,271.29,5.01,5.88,5.01,2,2,Germany,2.37
12709,0,15,9736.52,3936,653,262,93,21086,1225.26,649.1,4.9,5.95,5.54,3,2,Germany,2.06
12710,202,3,1149.02,851,404,283,75,22492,718.96,383.01,4.12,5.95,5.0,5,2,Germany,0.0
12712,9,13,4396.13,1062,148,81,58,22173,776.05,338.16,5.73,5.25,4.58,3,2,Germany,1.41
12713,89,1,848.55,508,508,508,38,21497,848.55,848.55,4.37,5.08,4.51,0,2,Germany,0.0
12714,10,5,4708.86,3069,811,613,216,22740,1319.16,941.77,3.68,7.46,6.71,2,3,France,0.0
12715,107,1,353.86,197,197,197,20,21981,353.86,353.86,6.21,4.2,2.73,3,4,Sweden,0.0
12716,134,2,1053.49,708,503,354,60,22437,677.9,526.74,3.61,5.6,5.01,5,3,France,0.0
12717,33,2,1030.98,506,262,253,49,21700,609.74,515.49,6.96,5.32,3.83,1,1,Greece,0.2
12718,72,1,238.25,203,203,203,19,21084,238.25,238.25,3.9,4.01,3.1,3,5,France,0.0
12719,214,2,644.95,374,212,187,34,23368,361.35,322.48,5.14,4.7,4.17,1,2,France,3.48
12720,3,25,5781.73,4672,490,186,211,21986,498.32,231.27,3.86,7.09,6.03,2,2,Germany,0.39
12721,80,6,2656.13,1959,464,326,133,16156S,614.32,442.69,4.39,6.61,5.63,1,1,France,0.0
12722,3,4,997.63,566,400,141,50,85123A,580.08,249.41,4.84,5.37,4.55,3,2,France,0.0
12723,17,5,725.07,434,212,86,53,22616,329.12,145.01,4.47,4.97,4.91,2,2,France,0.0
12724,39,4,1031.41,445,192,111,47,23084,542.81,257.85,3.95,5.33,4.33,2,2,France,0.0
12725,638,1,427.8,164,164,164,24,85078,427.8,427.8,4.99,4.31,3.97,4,2,Italy,0.0
12726,29,7,2609.1,3143,763,449,57,22531,784.46,372.73,2.57,5.0,3.81,3,2,France,0.0
12727,11,7,3980.7,2098,777,299,109,22151,919.66,568.67,4.2,6.37,5.12,2,2,France,0.62
12728,39,4,836.33,419,163,104,38,22741,252.54,209.08,5.07,4.82,3.91,2,3,France,0.0
12729,114,1,453.01,233,233,233,26,22530,453.01,453.01,4.9,4.37,4.09,3,3,France,0.0
12731,24,12,18895.91,8437,1617,703,109,84879,3174.43,1574.66,3.95,5.91,5.87,2,3,France,0.84
12732,180,1,236.26,111,111,111,12,20979,236.26,236.26,4.82,3.27,2.83,0,2,France,0.0
12733,235,1,383.95,137,137,137,22,22129,383.95,383.95,4.04,3.93,4.12,1,3,USA,0.0
12734,353,1,110.4,88,88,88,4,22222,110.4,110.4,1.18,1.99,1.67,2,4,France,0.0
12735,192,2,779.57,368,263,184,38,21212,459.8,389.78,5.66,4.84,4.26,3,2,France,0.0
12736,39,1,234.0,173,173,173,4,21212,234.0,234.0,6.79,1.3,0.97,1,1,France,0.0
12738,665,1,155.35,148,148,148,11,21212,155.35,155.35,5.85,3.06,2.36,4,2,Germany,0.0
12739,79,2,1013.04,486,485,243,38,22092,975.54,506.52,4.95,4.97,4.04,4,3,United Arab Emirates,0.0
12740,153,1,427.6,342,342,342,27,22437,427.6,427.6,3.0,4.47,4.22,6,2,France,0.0
12743,135,2,546.43,319,205,159,114,22046,347.35,273.21,3.78,5.78,6.29,3,4,Unspecified,0.0
12744,52,7,14947.05,5239,2160,748,178,22339,3949.32,2135.29,125.91,6.71,1.27,1,2,Singapore,0.0
12747,23,11,4196.01,1275,208,115,42,82484,675.38,381.46,5.67,4.14,4.77,1,2,United Kingdom,0.0
12748,4,209,33719.73,25747,1816,123,1768,21135,2026.7,161.34,18.3,9.18,9.36,2,2,United Kingdom,5.57
12749,23,5,4090.88,1471,812,294,160,23232,1866.43,818.18,6.18,6.84,6.71,4,2,United Kingdom,2.58
12750,277,1,275.88,137,137,137,15,16161U,275.88,275.88,4.87,3.34,3.46,1,2,Poland,0.0
12752,82,1,4366.78,2262,2262,2262,53,85099B,4366.78,4366.78,2.94,5.54,5.2,0,3,Norway,0.0
12753,23,6,21429.39,11421,2962,1903,132,22661,5735.24,3571.56,3.08,6.67,6.41,3,2,Japan,0.75
12754,160,3,3010.74,6481,6432,2160,49,22489,2949.12,1003.58,1.48,3.74,5.27,4,1,Japan,0.0
12755,251,2,3811.95,1491,1488,745,4,22328,3794.4,1905.98,5.02,0.02,1.7,6,1,Japan,41.85
12756,87,1,112.08,144,144,144,4,21787,112.08,112.08,0.64,1.79,1.95,2,2,Japan,0.0
12757,4,13,7857.1,2402,1045,184,237,23209,1578.87,604.39,55.31,7.0,1.92,1,2,Portugal,0.0
12758,117,2,2791.59,2135,1109,1067,84,22492,1570.19,1395.8,2.53,6.09,6.0,1,2,Portugal,0.0
12759,53,3,1531.44,902,353,300,81,22045,637.72,510.48,4.72,5.97,5.32,2,2,Netherlands,0.0
12762,26,2,1898.52,1227,1032,613,62,22923,1436.93,949.26,3.39,5.24,4.74,2,2,Portugal,0.0
12763,139,2,494.08,316,196,158,16,21210,320.08,247.04,2.14,3.29,3.6,4,3,Japan,0.0
12764,317,1,1693.88,386,386,386,45,84929,1693.88,1693.88,5.01,5.32,5.11,3,4,Lebanon,0.0
12766,58,7,6989.63,3646,884,520,205,22740,1319.01,998.52,3.67,7.27,6.67,2,2,Portugal,0.0
12769,239,1,1143.6,356,356,356,32,21430,1143.6,1143.6,3.89,4.58,4.72,4,3,Brazil,0.0
12770,211,1,1351.45,743,743,743,12,20992,1351.45,1351.45,3.76,3.46,3.0,4,2,Japan,0.0
12772,30,1,892.47,556,556,556,55,16161P,892.47,892.47,5.07,5.43,4.85,3,2,Portugal,0.0
12775,18,5,1386.04,877,329,175,47,35961,419.8,277.21,4.44,4.98,4.22,3,2,Netherlands,2.74
12778,20,6,822.23,825,212,137,40,21829,171.93,137.04,4.48,4.87,3.03,2,2,Netherlands,0.12
12779,199,8,3981.36,2024,639,253,88,21232,981.95,497.67,3.85,5.81,5.65,3,2,Poland,0.84
12781,153,2,826.74,671,346,335,25,22578,549.26,413.37,4.14,4.38,3.06,3,3,Czech Republic,5.96
12782,150,5,2330.92,1086,354,217,81,21498,683.93,466.18,3.89,5.97,4.74,2,3,Portugal,1.47
12783,54,6,2225.91,624,215,104,76,84077,642.01,370.98,25.96,5.86,2.93,1,2,Portugal,0.0
12784,10,2,574.42,300,298,150,54,22051,518.42,287.21,4.8,5.01,5.02,2,4,Portugal,0.0
12785,424,1,311.95,131,131,131,14,22277,311.95,311.95,7.84,3.63,2.75,1,2,Portugal,2.29
12787,10,3,463.66,261,145,87,17,23201,186.56,154.55,3.41,3.79,2.63,2,4,Netherlands,0.0
12789,214,1,91.85,4,4,4,4,22802,91.85,91.85,22.96,2.0,1.88,1,2,Netherlands,0.0
12790,193,1,324.92,166,166,166,21,22539,324.92,324.92,5.72,4.03,3.73,1,5,Netherlands,0.0
12791,697,1,192.6,97,97,97,2,22867,192.6,192.6,8.43,0.08,0.5,1,2,Netherlands,0.0
12792,257,1,400.54,217,217,217,25,22708,400.54,400.54,5.46,4.42,3.66,0,4,Portugal,0.0
12793,100,2,545.48,295,230,147,21,22383,413.68,272.74,5.53,4.08,2.66,3,1,Portugal,0.0
12794,54,2,860.41,592,365,296,43,23078,543.41,430.2,2.25,5.15,5.01,1,2,Portugal,0.0
12795,19,1,430.48,68,68,68,14,22555,430.48,430.48,8.25,3.63,3.38,0,3,Portugal,0.0
12797,454,1,254.03,118,118,118,13,22540,254.03,254.03,6.99,3.37,2.78,6,2,Portugal,33.05
12798,11,3,6977.04,5256,2256,1752,6,23084,3651.6,2325.68,0.93,1.75,1.74,1,4,Japan,0.0
12802,187,1,427.58,314,314,314,25,21213,427.58,427.58,3.45,4.37,3.93,0,1,Netherlands,3.82
12808,126,3,483.65,188,80,62,27,22279,202.3,161.22,5.44,4.59,4.14,4,1,Portugal,0.0
12809,178,1,489.31,220,220,220,25,23210,489.31,489.31,5.42,4.28,3.85,2,3,Portugal,0.45
12811,261,3,514.85,230,125,76,27,22492,247.6,171.62,6.84,4.49,3.48,1,4,Portugal,0.0
12812,45,1,229.64,164,164,164,15,21976,229.64,229.64,2.4,3.64,3.57,2,4,Japan,0.0
12814,102,1,125.92,49,49,49,2,23084,125.92,125.92,20.9,0.14,0.26,1,5,Poland,0.0
12815,148,2,1063.46,379,239,189,38,16014,615.36,531.73,5.83,4.83,4.07,3,3,Poland,0.0
12816,177,2,572.2,128,77,64,27,22494,318.65,286.1,9.54,4.44,3.7,1,2,Poland,0.0
12817,282,1,166.04,53,53,53,4,22556,166.04,166.04,12.07,1.63,0.9,3,1,Austria,0.0
12818,262,1,1542.08,929,929,929,14,21918,1542.08,1542.08,7.83,2.6,2.7,2,4,Austria,0.65
12820,45,4,942.34,722,244,180,55,23380,343.76,235.58,2.13,5.56,5.32,2,3,United Kingdom,0.0
12821,96,1,92.72,70,70,70,6,22335,92.72,92.72,2.83,2.34,1.91,0,1,United Kingdom,0.0
12822,71,2,948.88,550,424,275,41,22086,690.9,474.44,3.47,5.0,4.76,2,3,United Kingdom,0.36
12823,75,5,1759.5,230,70,46,1,48138,535.5,351.9,7.65,-0.0,-0.0,2,3,United Kingdom,0.0
12824,30,1,397.12,232,232,232,25,23271,397.12,397.12,3.16,4.5,4.12,3,2,United Kingdom,0.0
12826,60,7,1474.72,1058,267,151,58,20978,329.38,210.67,2.2,5.64,5.13,2,2,United Kingdom,0.38
12827,45,3,430.15,197,117,65,19,22907,217.75,143.38,2.21,4.0,3.64,1,2,United Kingdom,0.0
12828,113,6,1018.71,494,152,82,46,37446,273.78,169.78,3.64,5.12,5.09,3,2,United Kingdom,0.0
12829,162,2,293.0,376,251,188,9,84826,207.25,146.5,13.21,1.33,2.44,2,1,United Kingdom,0.0
12830,92,6,6814.64,9848,2668,1641,13,21703,2221.84,1135.77,1.21,3.25,3.2,2,2,United Kingdom,0.0
12831,263,1,215.05,135,135,135,9,84970L,215.05,215.05,3.13,2.72,2.54,1,4,United Kingdom,0.0
12832,152,2,383.03,195,132,97,27,20956,267.8,191.52,3.43,4.51,4.42,1,2,United Kingdom,0.0
12833,146,1,417.38,156,156,156,24,85199S,417.38,417.38,5.63,4.07,4.2,6,3,United Kingdom,0.0
12834,310,1,312.38,110,110,110,18,22249,312.38,312.38,3.36,3.73,3.91,3,1,United Kingdom,0.0
12836,30,4,2612.86,1064,443,266,148,85123A,846.69,653.22,5.35,6.52,6.46,3,1,United Kingdom,0.0
12837,174,1,134.1,24,24,24,12,22139,134.1,134.1,7.01,3.41,3.3,6,3,United Kingdom,0.0
12838,182,2,683.13,359,228,179,115,21986,390.79,341.57,3.77,6.48,6.3,3,2,United Kingdom,0.0
12839,12,14,5591.42,3807,487,271,95,22197,752.39,399.39,4.09,5.82,6.12,2,3,United Kingdom,0.05
12840,65,4,2726.77,1511,493,377,67,20725,854.07,681.69,2.29,5.55,5.74,1,2,United Kingdom,0.26
12841,4,25,4022.35,2757,192,110,229,21213,294.25,160.89,3.63,6.5,6.83,2,2,United Kingdom,1.27
12842,71,2,1118.99,547,390,273,34,22582,808.26,559.5,7.0,4.76,3.48,4,3,United Kingdom,0.0
12843,66,8,1702.26,781,195,97,69,22851,444.45,212.78,4.6,5.21,5.45,2,2,United Kingdom,0.0
12844,60,2,325.96,125,77,62,47,82482,174.88,162.98,2.56,5.15,5.15,3,2,United Kingdom,0.0
12845,268,4,354.09,204,144,51,26,85206A,208.8,88.52,2.72,1.7,4.3,1,3,United Kingdom,0.0
12847,23,1,871.54,909,909,909,72,23310,871.54,871.54,1.99,5.36,5.52,3,3,United Kingdom,0.0
12849,121,2,1050.89,623,514,311,47,22266,704.5,525.45,3.51,4.86,5.09,2,2,United Kingdom,0.0
12851,245,1,135.18,109,109,109,43,23186,135.18,135.18,2.71,4.82,4.66,5,2,United Kingdom,0.0
12852,295,1,311.55,149,149,149,17,21975,311.55,311.55,5.08,3.73,3.63,4,3,United Kingdom,2.68
12853,135,6,1957.1,800,436,133,66,22740,897.8,326.18,4.44,5.39,5.37,3,3,United Kingdom,2.25
12854,6,3,1324.5,627,260,209,95,84879,514.13,441.5,4.06,5.99,6.04,3,3,United Kingdom,0.32
12855,666,1,38.1,30,30,30,3,22962,38.1,38.1,1.9,1.52,1.31,4,2,United Kingdom,0.0
12856,19,6,2179.93,1079,308,179,155,22418,603.44,363.32,3.78,6.58,6.74,3,2,United Kingdom,0.28
12857,69,2,1106.4,343,274,171,37,22379,801.6,553.2,4.7,5.09,4.71,5,1,United Kingdom,0.0
12863,53,1,521.2,188,188,188,5,22197,521.2,521.2,3.37,1.85,1.79,1,3,United Kingdom,0.0
12864,139,1,147.12,216,216,216,3,15036,147.12,147.12,0.66,1.13,1.46,6,4,United Kingdom,0.0
12865,27,2,1568.23,925,550,462,86,22154,981.38,784.12,3.98,6.1,5.54,3,2,Austria,0.0
12866,341,1,559.12,171,171,171,26,79190D,559.12,559.12,4.49,4.55,4.27,0,1,Belgium,0.0
12867,27,7,4036.82,4298,924,614,240,85175,1011.08,576.69,2.07,6.98,7.34,1,2,United Kingdom,0.42
12868,9,6,1607.06,928,276,154,72,23077,437.52,267.84,3.51,5.86,5.57,2,2,United Kingdom,0.0
12871,85,2,380.64,200,120,100,8,85123A,248.64,190.32,2.4,2.31,2.6,2,3,United Kingdom,0.0
12872,327,2,599.97,319,203,159,58,22178,378.53,299.98,3.62,5.21,5.41,3,2,United Kingdom,0.0
12873,310,1,374.0,128,128,128,4,22084,374.0,374.0,5.52,1.82,1.75,3,1,United Kingdom,0.0
12875,144,2,343.23,2019,1728,1009,1,17096,293.76,171.62,0.17,-0.0,-0.0,3,2,United Kingdom,0.0
12876,58,2,2218.02,1941,1290,970,67,21976,1491.59,1109.01,3.77,5.4,5.02,3,3,Belgium,0.0
12877,25,12,1535.77,1178,218,98,100,15036,276.79,127.98,2.45,5.54,5.75,3,2,United Kingdom,0.0
12878,237,2,854.99,547,335,273,38,21668,539.81,427.5,2.8,4.86,5.03,5,3,United Kingdom,2.01
12879,45,3,573.22,370,168,123,7,22065,367.2,191.07,1.29,2.53,2.14,2,3,United Kingdom,1.89
12881,98,1,298.0,21,21,21,7,22853,298.0,298.0,37.05,2.61,1.01,5,1,United Kingdom,0.0
12882,10,2,1463.04,246,140,123,12,23284,991.2,731.52,5.41,3.28,3.47,3,3,United Kingdom,0.0
12883,25,4,703.47,196,68,49,39,23499,291.63,175.87,6.3,4.81,5.0,1,2,United Kingdom,0.0
12884,1,1,309.05,43,43,43,7,23199,309.05,309.05,21.55,2.58,1.36,4,2,United Kingdom,0.0
12885,124,3,1175.22,655,346,218,66,23308,645.35,391.74,4.36,5.66,5.26,4,2,United Kingdom,0.15
12886,249,2,1378.4,770,416,385,75,84077,775.0,689.2,3.75,5.62,5.64,2,1,United Kingdom,1.17
12888,96,2,354.12,76,52,38,4,21137,272.76,177.06,6.52,1.51,1.82,0,3,United Kingdom,0.0
12890,24,1,380.47,259,259,259,78,22610,380.47,380.47,2.26,5.31,6.01,1,3,United Kingdom,0.0
12891,157,3,331.0,950,600,316,2,21498,204.0,110.33,0.38,0.95,0.89,4,1,United Kingdom,0.0
12893,90,1,188.14,96,96,96,27,23241,188.14,188.14,2.29,4.19,4.57,6,2,United Kingdom,0.0
12895,43,2,372.8,210,142,105,22,21212,267.8,186.4,4.18,4.17,3.91,3,3,United Kingdom,2.86
12897,38,2,216.5,110,64,55,3,22469,128.8,108.25,3.12,1.04,1.54,2,2,United Kingdom,0.0
12901,11,28,16646.54,18275,3863,652,30,21787,2843.6,594.52,2.15,3.2,4.29,2,3,United Kingdom,9.65
12902,265,1,138.68,66,66,66,10,21877,138.68,138.68,5.64,2.93,2.55,6,3,United Kingdom,0.0
12904,19,2,509.58,302,165,151,59,21391,264.89,254.79,3.56,5.14,5.14,0,3,United Kingdom,0.0
12906,12,5,2919.81,1749,956,349,55,22616,1546.86,583.96,3.39,5.09,5.22,0,4,United Kingdom,0.0
12908,177,2,750.0,1200,600,600,1,15036,432.0,375.0,0.62,-0.0,-0.0,1,4,United Kingdom,0.0
12909,40,5,2178.67,1280,431,256,78,16048,624.92,435.73,12.84,5.68,3.6,2,4,United Kingdom,0.55
12910,6,8,3075.04,1692,502,211,48,23209,720.22,384.38,2.09,5.21,4.85,3,3,United Kingdom,0.0
12912,15,5,1662.3,670,232,134,17,23084,616.32,332.46,3.12,3.46,3.86,3,3,United Kingdom,0.0
12913,16,5,2453.63,1417,550,283,36,22153,1067.14,490.73,2.61,4.5,4.77,3,2,United Kingdom,0.0
12915,149,2,363.65,93,52,46,19,84535B,199.65,181.82,6.07,3.8,3.85,3,2,United Kingdom,0.0
12916,139,4,3006.15,1119,325,279,53,85123A,847.85,751.54,4.66,5.15,4.9,6,4,United Kingdom,0.71
12917,277,1,594.0,120,120,120,2,15056BL,594.0,594.0,4.95,1.0,1.0,1,2,United Kingdom,0.0
12919,2,6,1335.19,673,178,112,34,35970,336.12,222.53,3.69,4.55,4.68,2,2,United Kingdom,0.74
12920,18,1,164.23,129,129,129,27,17003,164.23,164.23,3.77,3.3,4.13,1,4,United Kingdom,0.0
12921,10,37,16587.09,9526,640,257,233,84879,1348.58,448.3,3.76,7.13,7.26,3,2,United Kingdom,0.66
12922,337,1,405.38,370,370,370,28,21208,405.38,405.38,2.07,4.56,4.39,4,1,United Kingdom,0.0
12923,183,1,176.97,69,69,69,28,16011,176.97,176.97,3.13,4.42,4.49,4,2,United Kingdom,0.0
12924,1,4,933.7,481,196,120,22,84946,367.28,233.42,3.76,3.16,3.93,4,2,United Kingdom,0.21
12925,75,2,679.05,540,282,270,41,84077,368.31,339.52,2.94,5.05,4.79,1,3,United Kingdom,0.0
12928,6,5,2062.7,1472,566,294,59,16008,592.56,412.54,2.53,5.21,5.59,2,2,United Kingdom,0.0
12929,342,1,117.85,37,37,37,8,22962,117.85,117.85,7.04,2.44,2.59,6,1,United Kingdom,2.7
12930,79,2,415.8,252,144,126,20,85175,221.56,207.9,3.6,3.75,3.93,2,3,United Kingdom,0.79
12931,22,15,42055.96,28004,11848,1866,28,22197,18841.48,2803.73,2.31,4.12,4.55,3,2,United Kingdom,15.81
12933,25,3,607.53,499,313,166,102,16045,250.04,202.51,3.02,4.8,6.36,0,2,United Kingdom,0.0
12935,27,7,2160.7,1853,325,264,80,23310,434.6,308.67,3.14,5.73,5.75,2,2,United Kingdom,0.05
12936,17,4,1063.9,559,434,139,56,22910,798.46,265.98,2.26,4.91,5.49,2,3,United Kingdom,3.58
12937,16,4,1504.27,1007,486,251,81,22945,677.83,376.07,3.44,5.53,5.89,3,4,United Kingdom,0.0
12938,26,1,114.14,140,140,140,9,22579,114.14,114.14,1.39,2.81,2.85,0,2,United Kingdom,0.0
12939,37,8,11581.8,4876,1536,609,21,22570,3376.08,1447.72,2.3,4.06,3.96,3,2,United Kingdom,0.0
12940,55,2,913.54,411,316,205,87,35954,552.27,456.77,5.41,5.74,5.85,3,2,United Kingdom,0.97
12942,132,3,683.9,203,99,67,68,21114,287.38,227.97,4.66,5.64,5.55,5,3,United Kingdom,0.0
12944,243,2,604.51,289,145,144,29,20975,317.56,302.26,3.63,4.61,4.4,0,2,United Kingdom,0.0
12945,289,1,462.95,165,165,165,23,22469,462.95,462.95,5.17,3.97,4.16,3,4,United Kingdom,0.0
12947,65,6,1603.99,1165,478,194,83,15034,429.57,267.33,6.84,5.94,5.2,1,1,United Kingdom,0.26
12948,17,7,2064.95,1080,411,154,82,47593B,537.7,294.99,3.69,6.04,5.83,2,3,United Kingdom,0.28
12949,90,8,4167.22,2381,909,297,166,84755,1534.3,520.9,4.34,6.94,6.74,3,2,United Kingdom,0.76
12950,25,3,1843.0,1380,716,460,13,20724,1171.4,614.33,1.24,3.47,3.47,1,2,United Kingdom,0.0
12951,174,6,1064.07,503,172,83,53,22959,312.29,177.34,3.7,5.49,5.2,2,2,United Kingdom,0.4
12952,44,4,1387.79,653,408,163,64,23326,731.54,346.95,4.46,5.51,5.39,2,3,United Kingdom,0.15
12953,10,1,329.85,84,84,84,17,21620,329.85,329.85,7.16,3.73,3.66,2,5,United Kingdom,0.0
12955,17,11,4757.16,3664,720,333,81,15039,994.8,432.47,2.2,5.8,5.72,2,2,United Kingdom,0.6
12956,191,1,108.07,34,34,34,19,84879,108.07,108.07,5.1,3.84,3.88,3,1,United Kingdom,0.0
12957,10,8,4017.54,2549,674,318,208,23077,968.9,502.19,4.38,7.2,7.17,1,3,United Kingdom,0.43
12962,114,2,266.39,129,78,64,15,23119,170.54,133.2,3.4,3.66,3.47,4,2,United Kingdom,0.0
12963,11,8,1856.63,881,262,110,75,23344,498.06,232.08,3.65,5.81,5.75,2,3,United Kingdom,0.0
12965,31,1,771.91,283,283,283,108,22693,771.91,771.91,4.38,6.32,6.36,2,2,United Kingdom,0.0
12966,10,1,160.18,75,75,75,10,21615,160.18,160.18,3.97,3.1,2.85,2,5,United Kingdom,0.0
12967,358,2,1660.9,438,360,219,19,22128,1368.4,830.45,5.92,3.89,3.44,3,2,United Kingdom,34.02
12968,113,1,135.95,73,73,73,5,22110,135.95,135.95,3.8,2.0,1.73,4,3,United Kingdom,0.0
12970,301,4,452.24,310,250,77,116,22818,385.56,113.06,3.53,5.88,6.32,4,2,United Kingdom,0.0
12971,9,86,11189.91,9289,618,108,94,40016,411.08,130.12,3.0,5.32,5.44,2,2,United Kingdom,0.4
12974,198,1,144.8,24,24,24,8,15056N,144.8,144.8,9.2,2.82,2.74,3,4,United Kingdom,0.0
12976,5,1,738.6,561,561,561,22,20725,738.6,738.6,2.45,3.73,4.08,0,1,United Kingdom,0.0
12977,186,1,39.24,12,12,12,9,37489B,39.24,39.24,7.2,3.02,1.91,1,1,United Kingdom,0.0
12980,9,9,7374.9,886,336,98,6,82001S,1077.12,819.43,9.53,2.31,0.8,3,1,United Kingdom,2.48
12981,60,2,372.22,242,134,121,12,23293,187.18,186.11,1.45,3.53,3.35,2,3,United Kingdom,0.0
12982,36,1,390.54,288,288,288,28,21318,390.54,390.54,2.07,4.58,4.46,4,1,United Kingdom,0.0
12984,19,1,97.5,26,26,26,4,20969,97.5,97.5,3.88,1.95,1.98,0,3,United Kingdom,0.0
12985,29,2,1239.38,1533,841,766,73,22319,754.38,619.69,2.48,5.39,5.59,2,2,United Kingdom,0.0
12987,74,2,558.7,219,111,109,27,23210,304.3,279.35,7.43,4.34,3.75,2,4,United Kingdom,0.0
12988,293,1,535.32,136,136,136,75,84879,535.32,535.32,5.18,5.87,5.86,6,3,United Kingdom,0.0
12989,1,15,6924.11,2943,648,196,41,72741,1141.2,461.61,3.2,2.61,4.3,3,2,United Kingdom,0.95
12990,121,3,409.5,200,80,66,8,85099B,166.4,136.5,2.02,2.6,2.82,2,1,United Kingdom,0.0
12991,24,2,503.76,405,361,202,31,22197,303.56,251.88,2.22,4.56,4.45,3,3,United Kingdom,0.0
