CustomerID,Recency,Frequency,Monetary,TotItems,MaxItems,MeanBasketItems,UniqueItems,PReturn,MaxSale,MeanBasketSale,MeanItemSale,E-Prods,E-Sale,E-Baskets,E-Intervals,PurchasingFreq,WeekDayPref,WeekMonthPref,ItemPref,MainCountry
12596,36,2,618.27,474,318,237,25,0.0,348.32,309.14,4.97,3.95,2.52,-0.0,-0.0,8.0,3,2,23167,Spain
12597,20,4,3811.22,2236,1484,559,184,0.0,2176.45,952.81,5.28,6.98,3.18,0.81,1.58,62.0,3,3,22597,Spain
12598,10,8,3023.08,1964,368,245,84,1.22,720.86,377.89,4.16,5.76,3.12,1.56,2.25,40.88,3,2,23204,France
12599,33,7,1032.58,956,216,136,32,0.0,201.86,147.51,3.0,4.5,2.26,0.59,2.25,36.14,3,2,21086,France
12600,29,10,2599.04,774,161,77,32,0.13,427.94,259.9,2.81,4.38,2.85,1.3,2.95,60.8,4,2,85014B,Germany
12601,39,5,577.06,245,87,49,21,0.41,144.26,115.41,6.43,3.82,2.9,-0.0,2.0,48.0,3,2,22961,Germany
12602,0,1,153.12,162,162,162,12,0.0,153.12,153.12,3.21,3.41,2.36,-0.0,-0.0,0.0,5,2,23506,France
12603,22,1,739.2,63,63,63,2,0.0,739.2,739.2,14.48,0.5,-0.0,-0.0,-0.0,0.0,4,3,22423,Germany
12604,80,2,254.18,201,137,100,15,0.0,178.5,127.09,3.53,3.63,2.68,-0.0,-0.0,91.0,2,3,21122,France
12607,61,1,1579.51,1228,1228,1228,101,100.0,1579.51,1579.51,3.36,6.38,3.02,-0.0,-0.0,0.0,0,2,22492,USA
12609,79,3,1126.85,648,295,216,57,0.0,512.8,375.62,3.61,5.42,3.22,0.92,1.0,80.0,1,3,21394,Germany
12610,23,5,2099.54,1049,457,209,85,2.0,946.75,419.91,7.18,5.92,3.09,1.52,2.0,38.4,3,3,21671,Italy
12611,53,1,1193.32,846,846,846,65,0.0,1193.32,1193.32,3.33,5.16,3.13,-0.0,-0.0,0.0,1,3,23445,Italy
12612,75,1,704.04,262,262,262,19,4.2,704.04,704.04,5.43,3.94,2.44,-0.0,-0.0,0.0,0,4,17003,Germany
12613,58,5,3344.38,1644,885,328,124,0.3,1881.86,668.88,3.93,6.65,3.17,0.97,1.0,40.8,2,3,22467,Germany
12614,160,1,315.6,76,76,76,20,0.0,315.6,315.6,5.26,4.04,2.01,-0.0,-0.0,0.0,6,1,21354,Germany
12615,72,4,2291.19,1376,413,344,82,0.0,656.95,572.8,3.68,5.76,3.23,-0.0,1.58,50.25,3,3,84077,France
12616,215,2,713.3,284,186,142,25,3.52,457.7,356.65,4.82,4.39,2.69,1.0,-0.0,41.5,0,2,20981,France
12617,60,1,355.53,213,213,213,39,0.0,355.53,355.53,2.4,4.96,2.84,-0.0,-0.0,0.0,1,2,20718,France
12618,22,1,177.31,96,96,96,11,0.0,177.31,177.31,7.52,2.86,2.48,-0.0,-0.0,0.0,4,3,21499,Italy
12619,17,9,3641.24,3378,781,375,50,0.68,688.0,404.58,21.18,4.64,2.28,1.22,2.16,26.33,2,2,23293,Germany
12620,15,3,1339.41,1181,441,393,89,0.0,561.66,446.47,2.75,6.01,2.98,0.92,1.0,63.0,2,3,21394,France
12621,5,20,13689.67,7440,992,372,261,0.48,1209.8,684.48,4.42,7.27,3.21,0.47,2.56,22.4,1,2,15036,Germany
12622,233,1,180.1,69,69,69,11,0.0,180.1,180.1,5.5,3.09,2.66,-0.0,-0.0,0.0,3,3,21328,Germany
12623,129,1,305.1,191,191,191,18,0.0,305.1,305.1,3.84,3.97,2.77,-0.0,-0.0,0.0,2,1,22704,Germany
12624,107,2,641.13,355,208,177,36,0.0,341.19,320.56,4.07,4.81,3.06,-0.0,-0.0,35.5,2,3,21212,France
12625,5,2,2683.82,1612,909,806,73,2.05,1716.62,1341.91,4.29,5.88,2.82,-0.0,-0.0,157.0,0,2,21121,Germany
12626,24,9,6620.48,3453,856,383,232,2.55,1377.55,735.61,4.19,7.56,3.26,1.22,2.41,33.67,2,3,22326,Germany
12627,11,7,4478.53,2752,868,393,162,0.0,1183.72,639.79,4.15,6.65,3.15,0.59,2.25,42.0,2,3,16045,Germany
12628,182,3,786.46,448,195,149,34,0.67,333.64,262.15,3.75,4.63,3.09,-0.0,1.0,10.0,4,2,23077,Germany
12630,10,2,1270.88,548,284,274,60,0.0,701.79,635.44,5.2,5.61,3.09,-0.0,-0.0,17.0,2,4,22539,Finland
12631,58,1,640.5,236,236,236,31,0.0,640.5,640.5,6.09,4.64,2.9,-0.0,-0.0,0.0,3,2,21212,Finland
12633,0,4,2163.98,1162,589,290,73,1.12,1012.82,541.0,3.74,5.46,3.09,1.0,1.58,76.25,3,3,10135,Germany
12635,31,2,1689.18,1172,773,586,96,0.0,1005.54,844.59,3.16,6.24,2.96,-0.0,-0.0,47.0,4,1,16045,Germany
12637,92,8,6021.9,3002,719,375,205,0.4,1516.68,752.74,5.01,7.06,3.15,1.3,1.92,29.0,2,2,22492,France
12638,182,1,671.69,577,577,577,39,0.0,671.69,671.69,3.97,5.03,2.8,-0.0,-0.0,0.0,5,2,85172,Sweden
12639,239,1,486.1,201,201,201,22,0.0,486.1,486.1,7.23,4.2,2.81,-0.0,-0.0,0.0,4,3,21124,Sweden
12640,24,3,1174.58,311,246,103,47,0.0,764.59,391.53,5.62,5.13,2.75,1.58,1.0,19.0,1,3,23319,France
12641,116,1,185.9,72,72,72,10,0.0,185.9,185.9,8.07,2.85,2.45,-0.0,-0.0,0.0,1,3,21977,Sweden
12642,26,3,1013.26,552,277,184,39,0.0,366.45,337.75,4.47,4.69,3.11,-0.0,1.0,27.33,1,3,22077,Germany
12643,39,6,3344.64,1808,699,301,11,0.0,1202.22,557.44,6.52,3.04,2.38,1.0,2.0,40.0,2,1,21381,France
12644,305,1,477.91,325,325,325,31,0.0,477.91,477.91,2.96,4.6,2.83,-0.0,-0.0,0.0,1,2,22094,Germany
12645,110,4,1775.18,1084,350,271,58,0.0,511.96,443.8,2.99,5.47,3.02,0.81,0.92,51.5,2,2,22492,Germany
12646,50,2,1346.97,897,489,448,43,0.0,731.69,673.48,3.46,4.94,2.73,-0.0,-0.0,81.0,3,2,23366,USA
12647,23,12,3722.82,1431,225,119,78,0.84,596.8,310.23,5.82,5.37,3.07,1.25,2.85,46.08,2,2,21558,Germany
12648,125,1,318.05,160,160,160,21,0.0,318.05,318.05,5.03,4.21,2.62,-0.0,-0.0,0.0,6,1,21242,Germany
12649,35,3,623.51,586,376,195,28,0.0,375.0,207.84,2.44,4.28,2.8,0.92,-0.0,24.0,3,3,16259,Germany
12650,181,1,314.44,254,254,254,20,0.0,314.44,314.44,3.25,4.16,2.07,-0.0,-0.0,0.0,6,2,22752,France
12651,100,1,114.0,78,78,78,9,0.0,114.0,114.0,2.67,3.01,2.06,-0.0,-0.0,0.0,3,1,21080,France
12652,9,1,919.98,505,505,505,48,0.0,919.98,919.98,4.27,5.32,3.07,-0.0,-0.0,0.0,3,1,21110,France
12653,149,2,2209.85,919,633,459,37,0.0,1430.75,1104.92,3.11,4.99,2.82,-0.0,-0.0,73.5,2,2,21294,Israel
12654,11,5,601.98,264,77,52,31,0.0,171.23,120.4,4.72,4.71,3.03,-0.0,1.58,58.0,2,3,22556,Germany
12656,18,5,4051.17,1723,607,344,89,0.75,1161.07,810.23,5.03,5.44,3.0,-0.0,2.0,43.2,1,3,21936,France
12657,12,4,1643.18,1044,390,261,35,37.36,618.44,410.79,4.43,3.19,2.86,0.81,1.0,16.75,1,4,22959,France
12658,19,1,686.05,320,320,320,36,0.0,686.05,686.05,4.35,4.76,3.02,-0.0,-0.0,0.0,0,3,22075,Germany
12659,60,1,91.68,105,105,105,5,0.0,91.68,91.68,5.7,1.28,1.92,-0.0,-0.0,0.0,1,2,22944,France
12660,12,1,245.1,127,127,127,13,0.0,245.1,245.1,4.39,3.27,2.57,-0.0,-0.0,0.0,0,4,22492,France
12662,23,11,3849.78,2058,297,187,129,0.87,521.62,349.98,4.36,6.59,3.24,1.32,2.64,61.18,1,2,20719,Germany
12664,0,9,4881.88,1203,218,133,10,0.08,890.0,542.43,9.25,1.97,1.6,0.99,2.75,36.78,2,2,84997D,Finland
12665,325,1,63.0,37,37,37,3,2.7,63.0,63.0,9.62,1.07,0.92,-0.0,-0.0,0.0,2,3,21232,Germany
12667,0,1,620.13,395,395,395,33,0.0,620.13,620.13,4.47,4.7,2.87,-0.0,-0.0,0.0,5,2,20984,Finland
12668,12,4,3807.15,1634,522,408,115,2.39,1444.8,951.79,4.27,6.29,3.05,-0.0,1.58,85.75,2,4,21232,Germany
12669,3,3,2744.03,1115,848,371,98,0.0,1136.3,914.68,53.13,6.35,3.11,-0.0,1.0,84.33,1,2,21829,France
12670,11,5,2996.05,1397,333,279,58,0.43,696.12,599.21,3.79,5.48,3.05,-0.0,2.0,58.6,1,3,23084,France
12672,330,1,225.9,78,78,78,10,0.0,225.9,225.9,3.42,3.12,2.65,-0.0,-0.0,0.0,4,2,22668,France
12673,242,2,610.52,351,180,175,42,0.0,389.62,305.26,3.57,5.0,2.99,1.0,-0.0,42.5,0,2,16235,Germany
12674,92,4,1970.6,1133,346,283,52,2.56,586.74,492.65,3.29,5.14,3.02,-0.0,1.58,60.0,1,2,23076,France
12676,25,6,1331.39,670,250,111,33,0.0,509.5,221.9,4.64,4.81,2.85,0.65,1.92,52.67,3,2,22435,Sweden
12678,43,12,17628.46,10923,5205,910,105,0.22,8895.76,1469.04,15.45,5.95,3.06,1.33,2.5,25.92,2,3,23084,France
12679,0,4,1113.02,554,333,138,43,3.61,794.06,278.26,4.9,4.16,2.82,0.81,1.58,85.25,2,2,21232,France
12680,31,4,880.81,444,230,111,33,0.0,311.78,220.2,3.74,4.73,2.65,1.0,1.58,20.5,1,2,22099,France
12681,15,22,13787.54,7536,635,342,267,0.24,1238.06,626.71,3.82,7.26,3.21,0.7,2.35,22.77,3,2,21731,France
12682,2,31,12288.22,5575,426,179,209,0.0,835.11,396.39,4.25,6.61,3.19,1.46,2.49,20.52,2,2,23084,France
12683,5,15,8476.57,4987,721,332,177,0.48,1130.95,565.1,4.28,6.8,3.14,1.34,2.72,29.93,3,2,22435,France
12684,25,7,2283.63,1985,460,283,61,0.0,489.1,326.23,3.55,5.17,2.85,1.38,2.58,39.43,2,2,22492,France
12685,29,6,2863.08,1523,649,253,117,0.0,1057.18,477.18,3.75,6.59,3.22,1.0,2.32,20.83,3,2,23231,France
12686,638,1,89.14,107,107,107,7,0.0,89.14,89.14,4.39,2.54,2.13,-0.0,-0.0,0.0,4,2,21786,France
12688,114,1,4873.81,3028,3028,3028,171,0.0,4873.81,4873.81,8.73,6.88,3.22,-0.0,-0.0,0.0,3,3,20719,Israel
12689,26,2,1247.61,628,347,314,57,0.0,736.58,623.81,3.87,5.59,3.2,-0.0,-0.0,109.5,2,2,21731,France
12690,206,1,389.01,106,106,106,16,0.0,389.01,389.01,6.64,3.73,2.35,-0.0,-0.0,0.0,2,3,21731,France
12691,0,6,1035.8,394,99,65,21,0.0,303.1,172.63,4.42,3.54,2.58,0.65,2.32,59.5,3,3,21731,France
12693,5,4,855.91,255,89,63,35,1.96,239.85,213.98,4.8,4.9,2.75,0.81,1.58,78.5,2,2,22961,Germany
12694,71,2,869.67,509,323,254,32,0.0,439.5,434.84,4.01,4.65,2.84,-0.0,-0.0,11.5,2,3,22492,France
12695,108,4,582.1,220,139,55,23,0.0,244.65,145.52,4.07,4.05,2.31,0.81,1.58,48.0,4,2,22091,France
12697,29,3,957.59,508,197,169,37,1.77,390.5,319.2,4.24,4.81,3.1,0.92,1.0,46.67,4,3,22944,Sweden
12700,127,4,4939.99,2967,890,741,193,0.13,1476.19,1235.0,3.95,7.24,3.2,-0.0,1.58,43.5,2,1,22299,France
12701,36,2,797.71,678,432,339,50,0.0,460.63,398.85,3.78,5.32,3.01,1.0,-0.0,22.0,3,2,21829,Germany
12702,20,1,219.0,53,53,53,12,0.0,219.0,219.0,5.99,3.39,1.58,-0.0,-0.0,0.0,6,3,23439,Germany
12703,71,1,283.55,164,164,164,21,0.0,283.55,283.55,3.9,4.25,2.76,-0.0,-0.0,0.0,3,5,22759,Germany
12704,23,8,2340.84,1006,170,125,64,0.3,561.28,292.6,5.67,5.11,3.11,1.56,2.25,34.75,3,3,23084,Finland
12705,16,9,6868.29,3997,863,444,228,0.3,1321.25,763.14,4.13,7.4,3.23,0.76,2.81,37.89,3,3,22467,Germany
12707,292,1,603.42,256,256,256,33,0.0,603.42,603.42,4.17,4.9,3.14,-0.0,-0.0,0.0,0,3,22024,France
12708,60,10,2712.91,1307,191,130,86,2.37,403.83,271.29,5.01,5.88,3.17,1.16,2.5,48.5,2,2,22326,Germany
12709,0,15,9736.52,3936,653,262,93,2.06,1225.26,649.1,4.9,5.95,3.07,0.91,2.84,32.33,3,2,21086,Germany
12710,202,3,1149.02,851,404,283,75,0.0,718.96,383.01,4.12,5.95,3.13,1.58,1.0,45.0,5,2,22492,Germany
12712,9,13,4396.13,1062,148,81,58,1.41,776.05,338.16,5.73,5.25,2.57,1.33,2.79,48.31,3,2,22173,Germany
12713,89,1,848.55,508,508,508,38,0.0,848.55,848.55,4.37,5.08,2.93,-0.0,-0.0,0.0,0,2,21497,Germany
12714,10,5,4708.86,3069,811,613,216,0.0,1319.16,941.77,3.68,7.46,3.09,-0.0,2.0,57.0,2,3,22740,France
12715,107,1,353.86,197,197,197,20,0.0,353.86,353.86,6.21,4.2,2.08,-0.0,-0.0,0.0,3,4,21981,Sweden
12716,134,2,1053.49,708,503,354,60,0.0,677.9,526.74,3.61,5.6,2.95,1.0,-0.0,23.5,5,3,22437,France
12717,33,2,1030.98,506,262,253,49,0.2,609.74,515.49,6.96,5.32,3.02,-0.0,-0.0,47.5,1,1,21700,Greece
12718,72,1,238.25,203,203,203,19,0.0,238.25,238.25,3.9,4.01,2.63,-0.0,-0.0,0.0,3,5,21084,France
12719,214,2,644.95,374,212,187,34,3.48,361.35,322.48,5.14,4.7,2.9,-0.0,-0.0,14.0,1,2,23368,France
12720,3,25,5781.73,4672,490,186,211,0.39,498.32,231.27,3.86,7.09,3.11,1.46,2.65,22.92,2,2,21986,Germany
12721,80,6,2656.13,1959,464,326,133,0.0,614.32,442.69,4.39,6.61,3.16,1.0,2.32,45.83,1,1,16156S,France
12722,3,4,997.63,566,400,141,50,0.0,580.08,249.41,4.84,5.37,2.99,1.5,1.58,28.75,3,2,85123A,France
12723,17,5,725.07,434,212,86,53,0.0,329.12,145.01,4.47,4.97,3.04,0.97,1.0,39.2,2,2,22616,France
12724,39,4,1031.41,445,192,111,47,0.0,542.81,257.85,3.95,5.33,2.94,1.5,1.58,50.5,2,2,23084,France
12725,638,1,427.8,164,164,164,24,0.0,427.8,427.8,4.99,4.31,2.38,-0.0,-0.0,0.0,4,2,85078,Italy
12726,29,7,2609.1,3143,763,449,57,0.0,784.46,372.73,2.57,5.0,2.58,1.38,2.58,47.0,3,2,22531,France
12727,11,7,3980.7,2098,777,299,109,0.62,919.66,568.67,4.2,6.37,3.03,0.59,2.32,44.14,2,2,22151,France
12728,39,4,836.33,419,163,104,38,0.0,252.54,209.08,5.07,4.82,2.99,1.0,1.58,61.25,2,3,22741,France
12729,114,1,453.01,233,233,233,26,0.0,453.01,453.01,4.9,4.37,3.03,-0.0,-0.0,0.0,3,3,22530,France
12731,24,12,18895.91,8437,1617,703,109,0.84,3174.43,1574.66,3.95,5.91,3.23,0.41,2.45,33.33,2,3,84879,France
12732,180,1,236.26,111,111,111,12,0.0,236.26,236.26,4.82,3.27,2.4,-0.0,-0.0,0.0,0,2,20979,France
12733,235,1,383.95,137,137,137,22,0.0,383.95,383.95,4.04,3.93,2.9,-0.0,-0.0,0.0,1,3,22129,USA
12734,353,1,110.4,88,88,88,4,0.0,110.4,110.4,1.18,1.99,1.0,-0.0,-0.0,0.0,2,4,22222,France
12735,192,2,779.57,368,263,184,38,0.0,459.8,389.78,5.66,4.84,2.62,1.0,-0.0,62.0,3,2,21212,France
12736,39,1,234.0,173,173,173,4,0.0,234.0,234.0,6.79,1.3,1.5,-0.0,-0.0,0.0,1,1,21212,France
12738,665,1,155.35,148,148,148,11,0.0,155.35,155.35,5.85,3.06,1.94,-0.0,-0.0,0.0,4,2,21212,Germany
12739,79,2,1013.04,486,485,243,38,0.0,975.54,506.52,4.95,4.97,3.04,1.0,-0.0,127.5,4,3,22092,United Arab Emirates
12740,153,1,427.6,342,342,342,27,0.0,427.6,427.6,3.0,4.47,2.8,-0.0,-0.0,0.0,6,2,22437,France
12743,135,2,546.43,319,205,159,114,0.0,347.35,273.21,3.78,5.78,3.21,1.0,-0.0,0.0,3,4,22046,Unspecified
12744,52,7,14947.05,5239,2160,748,178,0.0,3949.32,2135.29,125.91,6.71,3.23,-0.0,2.32,38.0,1,2,22339,Singapore
12747,23,11,4196.01,1275,208,115,42,0.0,675.38,381.46,5.67,4.14,2.79,0.85,2.85,50.36,1,2,82484,United Kingdom
12748,4,209,33719.73,25747,1816,123,1768,5.57,2026.7,161.34,18.3,9.18,3.22,1.02,0.95,3.31,2,2,21135,United Kingdom
12749,23,5,4090.88,1471,812,294,160,2.58,1866.43,818.18,6.18,6.84,2.89,0.72,1.58,62.4,4,2,23232,United Kingdom
12750,277,1,275.88,137,137,137,15,0.0,275.88,275.88,4.87,3.34,2.04,-0.0,-0.0,0.0,1,2,16161U,Poland
12752,82,1,4366.78,2262,2262,2262,53,0.0,4366.78,4366.78,2.94,5.54,2.87,-0.0,-0.0,0.0,0,3,85099B,Norway
12753,23,6,21429.39,11421,2962,1903,132,0.75,5735.24,3571.57,3.08,6.67,3.19,0.65,2.32,56.5,3,2,22661,Japan
12754,160,3,3010.74,6481,6432,2160,49,0.0,2949.12,1003.58,1.48,3.74,2.08,0.92,1.0,30.67,4,1,22489,Japan
12755,251,2,3811.95,1491,1488,745,4,41.85,3794.4,1905.98,5.02,0.02,2.0,1.0,-0.0,101.5,6,1,22328,Japan
12756,87,1,112.08,144,144,144,4,0.0,112.08,112.08,0.64,1.79,0.81,-0.0,-0.0,0.0,2,2,21787,Japan
12757,4,13,7857.1,2402,1045,184,237,0.0,1578.87,604.39,55.31,7.0,2.98,1.46,2.16,15.08,1,2,23209,Portugal
12758,117,2,2791.59,2135,1109,1067,84,0.0,1570.19,1395.79,2.53,6.09,2.99,-0.0,-0.0,5.5,1,2,22492,Portugal
12759,53,3,1531.44,902,353,300,81,0.0,637.72,510.48,4.72,5.97,3.21,-0.0,1.0,39.67,2,2,22045,Netherlands
12762,26,2,1898.52,1227,1032,613,62,0.0,1436.93,949.26,3.39,5.24,3.18,-0.0,-0.0,137.5,2,2,22923,Portugal
12763,139,2,494.08,316,196,158,16,0.0,320.08,247.04,2.14,3.29,2.59,1.0,-0.0,218.5,4,3,21210,Japan
12764,317,1,1693.88,386,386,386,45,0.0,1693.88,1693.88,5.01,5.32,2.85,-0.0,-0.0,0.0,3,4,84929,Lebanon
12766,58,7,6989.63,3646,884,520,205,0.0,1319.01,998.52,3.67,7.27,3.13,-0.0,2.25,60.86,2,2,22740,Portugal
12769,239,1,1143.6,356,356,356,32,0.0,1143.6,1143.6,3.89,4.58,2.92,-0.0,-0.0,0.0,4,3,21430,Brazil
12770,211,1,1351.45,743,743,743,12,0.0,1351.45,1351.45,3.76,3.46,1.92,-0.0,-0.0,0.0,4,2,20992,Japan
12772,30,1,892.47,556,556,556,55,0.0,892.47,892.47,5.07,5.43,2.91,-0.0,-0.0,0.0,3,2,16161P,Portugal
12775,18,5,1386.04,877,329,175,47,2.74,419.8,277.21,4.44,4.98,2.66,0.72,1.5,64.8,3,2,35961,Netherlands
12778,20,6,822.23,825,212,137,40,0.12,171.93,137.04,4.48,4.87,2.44,-0.0,2.32,48.67,2,2,21829,Netherlands
12779,199,8,3981.36,2024,639,253,88,0.84,981.95,497.67,3.85,5.81,3.0,1.41,2.24,54.75,3,2,21232,Poland
12781,153,2,826.74,671,346,335,25,5.96,549.26,413.37,4.14,4.38,2.74,1.0,-0.0,66.0,3,3,22578,Czech Republic
12782,150,5,2330.92,1086,354,217,81,1.47,683.93,466.18,3.89,5.97,3.16,0.72,1.5,41.4,2,3,21498,Portugal
12783,54,6,2225.91,624,215,104,76,0.0,642.01,370.98,25.96,5.86,3.07,0.92,1.5,16.17,1,2,84077,Portugal
12784,10,2,574.42,300,298,150,54,0.0,518.42,287.21,4.8,5.01,2.9,1.0,-0.0,3.0,2,4,22051,Portugal
12785,424,1,311.95,131,131,131,14,2.29,311.95,311.95,7.84,3.63,2.26,-0.0,-0.0,0.0,1,2,22277,Portugal
12787,10,3,463.66,261,145,87,17,0.0,186.56,154.55,3.41,3.79,2.72,-0.0,1.0,60.67,2,4,23201,Netherlands
12789,214,1,91.85,4,4,4,4,0.0,91.85,91.85,22.96,2.0,-0.0,-0.0,-0.0,0.0,1,2,22802,Netherlands
12790,193,1,324.92,166,166,166,21,0.0,324.92,324.92,5.72,4.03,2.24,-0.0,-0.0,0.0,1,5,22539,Netherlands
12791,697,1,192.6,97,97,97,2,0.0,192.6,192.6,8.43,0.08,1.0,-0.0,-0.0,0.0,1,2,22867,Netherlands
12792,257,1,400.54,217,217,217,25,0.0,400.54,400.54,5.46,4.42,2.56,-0.0,-0.0,0.0,0,4,22708,Portugal
12793,100,2,545.48,295,230,147,21,0.0,413.68,272.74,5.53,4.08,2.1,1.0,-0.0,268.5,3,1,22383,Portugal
12794,54,2,860.41,592,365,296,43,0.0,543.41,430.2,2.25,5.15,3.07,1.0,-0.0,125.0,1,2,23078,Portugal
12795,19,1,430.48,68,68,68,14,0.0,430.48,430.48,8.25,3.63,2.22,-0.0,-0.0,0.0,0,3,22555,Portugal
12797,454,1,254.03,118,118,118,13,33.05,254.03,254.03,6.99,3.37,2.29,-0.0,-0.0,0.0,6,2,22540,Portugal
12798,11,3,6977.04,5256,2256,1752,6,0.0,3651.6,2325.68,0.93,1.75,1.56,-0.0,1.0,53.33,1,4,23084,Japan
12802,187,1,427.58,314,314,314,25,3.82,427.58,427.58,3.45,4.37,2.93,-0.0,-0.0,0.0,0,1,21213,Netherlands
12808,126,3,483.65,188,80,62,27,0.0,202.3,161.22,5.44,4.59,2.9,0.92,1.0,140.0,4,1,22279,Portugal
12809,178,1,489.31,220,220,220,25,0.45,489.31,489.31,5.42,4.28,3.03,-0.0,-0.0,0.0,2,3,23210,Portugal
12811,261,3,514.85,230,125,76,27,0.0,247.6,171.62,6.84,4.49,2.71,0.92,1.0,7.67,1,4,22492,Portugal
12812,45,1,229.64,164,164,164,15,0.0,229.64,229.64,2.4,3.64,2.47,-0.0,-0.0,0.0,2,4,21976,Japan
12814,102,1,125.92,49,49,49,2,0.0,125.92,125.92,20.9,0.14,1.0,-0.0,-0.0,0.0,1,5,23084,Poland
12815,148,2,1063.46,379,239,189,38,0.0,615.36,531.73,5.83,4.83,2.94,-0.0,-0.0,25.0,3,3,16014,Poland
12816,177,2,572.2,128,77,64,27,0.0,318.65,286.1,9.54,4.44,2.3,-0.0,-0.0,19.0,1,2,22494,Poland
12817,282,1,166.04,53,53,53,4,0.0,166.04,166.04,12.07,1.63,2.0,-0.0,-0.0,0.0,3,1,22556,Austria
12818,262,1,1542.08,929,929,929,14,0.65,1542.08,1542.08,7.83,2.6,2.9,-0.0,-0.0,0.0,2,4,21918,Austria
12820,45,4,942.34,722,244,180,55,0.0,343.76,235.58,2.13,5.56,3.01,0.81,1.58,70.5,2,3,23380,United Kingdom
12821,96,1,92.72,70,70,70,6,0.0,92.72,92.72,2.83,2.34,1.79,-0.0,-0.0,0.0,0,1,22335,United Kingdom
12822,71,2,948.88,550,424,275,41,0.36,690.9,474.44,3.47,5.0,3.06,1.0,-0.0,8.0,2,3,22086,United Kingdom
12823,75,5,1759.5,230,70,46,1,0.0,535.5,351.9,7.65,-0.0,-0.0,0.97,2.0,44.2,2,3,48138,United Kingdom
12824,30,1,397.12,232,232,232,25,0.0,397.12,397.12,3.16,4.5,2.57,-0.0,-0.0,0.0,3,2,23271,United Kingdom
12826,60,7,1474.72,1058,267,151,58,0.38,329.38,210.67,2.2,5.64,3.02,0.99,2.25,56.29,2,2,20978,United Kingdom
12827,45,3,430.15,197,117,65,19,0.0,217.75,143.38,2.21,4.0,2.5,0.92,1.0,65.67,1,2,22907,United Kingdom
12828,113,6,1018.71,494,152,82,46,0.0,273.78,169.78,3.64,5.12,2.93,1.0,2.32,37.0,3,2,37446,United Kingdom
12829,162,2,293.0,376,251,188,9,0.0,207.25,146.5,13.21,1.33,1.68,1.0,-0.0,99.0,2,1,84826,United Kingdom
12830,92,6,6814.64,9848,2668,1641,13,0.0,2221.84,1135.77,1.21,3.25,1.83,-0.0,2.0,35.0,2,2,21703,United Kingdom
12831,263,1,215.05,135,135,135,9,0.0,215.05,215.05,3.13,2.72,2.42,-0.0,-0.0,0.0,1,4,84970L,United Kingdom
12832,152,2,383.03,195,132,97,27,0.0,267.8,191.52,3.43,4.51,2.62,1.0,-0.0,75.5,1,2,20956,United Kingdom
12833,146,1,417.38,156,156,156,24,0.0,417.38,417.38,5.63,4.07,2.57,-0.0,-0.0,0.0,6,3,85199S,United Kingdom
12834,310,1,312.38,110,110,110,18,0.0,312.38,312.38,3.36,3.73,2.44,-0.0,-0.0,0.0,3,1,22249,United Kingdom
12836,30,4,2612.86,1064,443,266,148,0.0,846.69,653.21,5.35,6.52,3.04,-0.0,0.92,78.0,3,1,85123A,United Kingdom
12837,174,1,134.1,24,24,24,12,0.0,134.1,134.1,7.0,3.41,2.05,-0.0,-0.0,0.0,6,3,22139,United Kingdom
12838,182,2,683.13,359,228,179,115,0.0,390.79,341.56,3.77,6.48,3.15,1.0,-0.0,257.5,3,2,21986,United Kingdom
12839,12,14,5591.42,3807,487,271,95,0.05,752.39,399.39,4.09,5.82,2.84,0.99,2.57,35.93,2,3,22197,United Kingdom
12840,65,4,2726.77,1511,493,377,67,0.26,854.07,681.69,2.29,5.55,2.37,-0.0,1.58,40.25,1,2,20725,United Kingdom
12841,4,25,4022.35,2757,192,110,229,1.27,294.25,160.89,3.63,6.5,3.0,0.8,2.4,25.36,2,2,21213,United Kingdom
12842,71,2,1118.99,547,390,273,34,0.0,808.26,559.5,7.0,4.76,2.86,1.0,-0.0,90.5,4,3,22582,United Kingdom
12843,66,8,1702.26,781,195,97,69,0.0,444.45,212.78,4.6,5.21,3.01,1.41,2.13,26.62,2,2,22851,United Kingdom
12844,60,2,325.96,125,77,62,47,0.0,174.88,162.98,2.56,5.15,3.05,-0.0,-0.0,138.0,3,2,82482,United Kingdom
12845,268,4,354.09,204,144,51,26,0.0,208.8,88.52,2.72,1.7,2.93,0.81,0.92,5.5,1,3,85206A,United Kingdom
12847,23,1,871.54,909,909,909,72,0.0,871.54,871.54,1.99,5.36,2.57,-0.0,-0.0,0.0,3,3,23310,United Kingdom
12849,121,2,1050.89,623,514,311,47,0.0,704.5,525.44,3.51,4.86,2.93,1.0,-0.0,74.0,2,2,22266,United Kingdom
12851,245,1,135.18,109,109,109,43,0.0,135.18,135.18,2.71,4.82,3.05,-0.0,-0.0,0.0,5,2,23186,United Kingdom
12852,295,1,311.55,149,149,149,17,2.68,311.55,311.55,5.08,3.73,2.42,-0.0,-0.0,0.0,4,3,21975,United Kingdom
12853,135,6,1957.1,800,436,133,66,2.25,897.8,326.18,4.44,5.39,3.01,1.46,1.0,30.17,3,3,22740,United Kingdom
12854,6,3,1324.5,627,260,209,95,0.32,514.13,441.5,4.06,5.99,2.98,-0.0,1.0,104.33,3,3,84879,United Kingdom
12855,666,1,38.1,30,30,30,3,0.0,38.1,38.1,1.9,1.52,0.92,-0.0,-0.0,0.0,4,2,22962,United Kingdom
